id,gen,sp,ssp,en,lat,lng,alt,q,type,rec,rmk,bird-seen
485101,Geokichla,citrina,,Orange-headed Thrush,,,600,A,"Mimicking call, call, song",Sreekumar Chirukandoth,The bird was singing merrily  from high up the canopy. The ebird list an be seen at <https://ebird.org/view/checklist/S55008778>,no
485100,Geokichla,citrina,,Orange-headed Thrush,,,600,A,"Mimicking call, call, song",Sreekumar Chirukandoth,The bird was singing merrily  from high up the canopy. The ebird list an be seen at <https://ebird.org/view/checklist/S55008778>,no
472741,Geokichla,citrina,,Orange-headed Thrush,,,,A,Song,Peter Boesman,,unknown
472740,Geokichla,citrina,,Orange-headed Thrush,,,,A,Song,Peter Boesman,,unknown
472737,Geokichla,citrina,,Orange-headed Thrush,,,,A,Song,Peter Boesman,ID certainty 80%.,unknown
464142,Geokichla,citrina,cyanota,Orange-headed Thrush,,,30,A,song,Vivek Puliyeri,,yes
464131,Geokichla,citrina,cyanota,Orange-headed Thrush,,,70,A,song,Vivek Puliyeri,,yes
375863,Geokichla,citrina,,Orange-headed Thrush,,,700,A,song,Monica Kaushik,A single individual was heard singing from the Clerodendrum sp. undergrowth in Sal (Shorea robusta ) dominated forest.,yes
369230,Geokichla,citrina,andamanensis,Orange-headed Thrush,,,,A,song,Peter Boesman,,unknown
369228,Geokichla,citrina,andamanensis,Orange-headed Thrush,,,,A,song,Peter Boesman,,unknown
313653,Geokichla,citrina,,Orange-headed Thrush,,,440,A,"male, song",HARISHCHANDRA MHATRE,,yes
214534,Geokichla,citrina,cyanota,Orange-headed Thrush,,,40,A,song,Vivek Puliyeri,,yes
214533,Geokichla,citrina,cyanota,Orange-headed Thrush,,,40,A,song,Vivek Puliyeri,,yes
213834,Geokichla,citrina,andamanensis,Orange-headed Thrush,,,60,A,song,Brian Cox,Calling at first light high up in trees in forest. Bird later responded to playback.,yes
201575,Geokichla,citrina,,Orange-headed Thrush,,,600,A,"call, song",Lakshminarasimha Ranganathan,,no
201537,Geokichla,citrina,,Orange-headed Thrush,,,600,A,song,Lakshminarasimha Ranganathan,,no
184633,Geokichla,citrina,cyanota,Orange-headed Thrush,,,100,A,song,Pronoy Baidya,Was the recording modified significantly? No. Habitat: Wet Evergreen Forest. Behavior: Single bird singing on a perch.,yes
178306,Geokichla,citrina,cyanota,Orange-headed Thrush,,,500,A,song,vir joshi,,yes
167803,Geokichla,citrina,,Orange-headed Thrush,,,7,A,"call, song",Conrad Pinto,,yes
162839,Geokichla,citrina,,Orange-headed Thrush,,,0,A,"call, song",Conrad Pinto,,yes
161489,Geokichla,citrina,,Orange-headed Thrush,,,0,A,"call, song",Conrad Pinto,,yes
161488,Geokichla,citrina,,Orange-headed Thrush,,,0,A,"call, song",Conrad Pinto,,yes
157735,Geokichla,citrina,citrina,Orange-headed Thrush,,,650,A,song,Frank Lambert,,yes
90617,Geokichla,citrina,,Orange-headed Thrush,,,117,A,Song,Ramit Singal,,unknown
47026,Geokichla,citrina,,Orange-headed Thrush,,,0,A,Song/mimicry,Sudipto Roy,,unknown
479823,Geokichla,citrina,,Orange-headed Thrush,,,900,B,song,Kaustubh Machnurkar,,yes
472739,Geokichla,citrina,,Orange-headed Thrush,,,,B,Song,Peter Boesman,,unknown
472738,Geokichla,citrina,,Orange-headed Thrush,,,,B,Song,Peter Boesman,ID certainty 70%.,unknown
472736,Geokichla,citrina,,Orange-headed Thrush,,,,B,Song,Peter Boesman,ID certainty 70%.,unknown
471063,Geokichla,citrina,,Orange-headed Thrush,,,40,B,"call, song",Tejaswini Limaye,Two individuals seen. One was calling for quite a while.  Audio extracted from video.,yes
469386,Geokichla,citrina,cyanota,Orange-headed Thrush,,,30,B,song,Vivek Puliyeri,,yes
469385,Geokichla,citrina,,Orange-headed Thrush,,,30,B,song,Vivek Puliyeri,,yes
464141,Geokichla,citrina,cyanota,Orange-headed Thrush,,,30,B,song,Vivek Puliyeri,,yes
464132,Geokichla,citrina,cyanota,Orange-headed Thrush,,,70,B,song,Vivek Puliyeri,,yes
398983,Geokichla,citrina,,Orange-headed Thrush,,,1200,B,"call, male",Viral Patel & Pankaj Maheria,We saw this beautiful Thrush calling on a tree beside very busy road of Mount Abu.,yes
382284,Geokichla,citrina,,Orange-headed Thrush,,,10,B,call,Piku,,yes
369232,Geokichla,citrina,andamanensis,Orange-headed Thrush,,,,B,call,Peter Boesman,,unknown
369231,Geokichla,citrina,andamanensis,Orange-headed Thrush,,,,B,song,Peter Boesman,,unknown
369229,Geokichla,citrina,andamanensis,Orange-headed Thrush,,,,B,song,Peter Boesman,,unknown
362149,Geokichla,citrina,cyanota,Orange-headed Thrush,,,1500,B,song,Mike Prince,,yes
342624,Geokichla,citrina,,Orange-headed Thrush,,,10,B,call,Mandar Bhagat,,yes
317383,Geokichla,citrina,cyanota,Orange-headed Thrush,,,950,B,song,Rajgopal Patil,"Habitat: Evergreen Forest, Stream",yes
284538,Geokichla,citrina,cyanota,Orange-headed Thrush,,,30,B,song,Vivek Puliyeri,,yes
284537,Geokichla,citrina,cyanota,Orange-headed Thrush,,,30,B,song,Vivek Puliyeri,,yes
266805,Geokichla,citrina,cyanota,Orange-headed Thrush,,,70,B,song,Vivek Puliyeri,,no
214134,Geokichla,citrina,,Orange-headed Thrush,,,110,B,call,Pankaj Lad,Communication during nesting,yes
213714,Geokichla,citrina,andamanensis,Orange-headed Thrush,,,20,B,song,Brian Cox,"Primary forest, within 100m of the beach.",no
197108,Geokichla,citrina,,Orange-headed Thrush,,,320,B,call,Andrew Mascarenhas,,yes
197107,Geokichla,citrina,,Orange-headed Thrush,,,320,B,call,Andrew Mascarenhas,,yes
183016,Geokichla,citrina,,Orange-headed Thrush,,,10,B,song,Mandar Bhagat,,yes
131113,Geokichla,citrina,,Orange-headed Thrush,,,50,B,call,Shiladitya Mukherjee,"I saw the bird on a river-side tree.
It was sitting & was giving the call.
It was a sunny weather.",yes
129570,Geokichla,citrina,citrina,Orange-headed Thrush,,,10,B,song,Sudipto Roy,Singing from a high perch in a shady area of an orchard on an overcast morning. Bird not seen but the call is well known.,no
116744,Geokichla,citrina,,Orange-headed Thrush,,,80,B,song,Mike Nelson,Unseen bird singing from brush/woodland/bamboo habitat with sandy soil on the road to the river. Not 100% on this one as it was unseen.,no
104338,Geokichla,citrina,,Orange-headed Thrush,,,600,B,song,vir joshi,,unknown
92501,Geokichla,citrina,cyanota,Orange-headed Thrush,,,117,B,Call,Ramit Singal,,yes
422441,Geokichla,citrina,,Orange-headed Thrush,,,700,C,"call, song",Ashish Jha,Single individual was seen calling from the bushes. It kept calling for over 10 mins. Audio was recorded using cell phone app. No editing was done,yes
341288,Geokichla,citrina,,Orange-headed Thrush,,,10,C,call,Oscar Campbell,"Bird flushed  from damp streambed and flew up to perch very closely and gave regular, very thin and soft call.",yes
284536,Geokichla,citrina,cyanota,Orange-headed Thrush,,,70,C,song,Vivek Puliyeri,,no
550772,Zoothera,mollissima,,Alpine Thrush,27.2526,88.7797,2800,A,song,Mandar Bhagat,,yes
381197,Zoothera,mollissima,,Alpine Thrush,27.503,92.104,4200,A,"call, song",Mandar Bhagat,,yes
301066,Zoothera,mollissima,,Alpine Thrush,27.503,92.104,4200,A,song,Per Alström,,yes
201108,Zoothera,mollissima,,Alpine Thrush,27.503,92.104,4000,B,song,Frank Lambert,,yes
131874,Zoothera,mollissima,,Alpine Thrush,27.4844,88.1576,4100,B,song,Fernand DEROUSSEN,,yes
565376,Zoothera,salimalii,,Himalayan Thrush,27.1024,88.0091,3500,A,"sex uncertain, song",Jelle Scharringa,"One  in tall conifer, at edge of silver-fir forest on top of ridge.",yes
565374,Zoothera,salimalii,,Himalayan Thrush,27.1024,88.0091,3300,A,"sex uncertain, song",Jelle Scharringa,"One 20 m up in tall conifer, in silver-fir forest below Sandakphu Hut.",yes
565372,Zoothera,salimalii,,Himalayan Thrush,27.1024,88.0091,3300,A,"sex uncertain, song",Jelle Scharringa,"One 20 m up in tall conifer, in silver-fir forest below Sandakphu Hut.",yes
301071,Zoothera,salimalii,,Himalayan Thrush,,,3790,A,song,Per Alström,,yes
489637,Zoothera,dauma,dauma,Scaly Thrush,30.4741,79.2183,2900,A,song,Andrew Spencer,"Songs from a bird perched high in tall rhododendron dominated forest on a steep slope. The bird was switching perches every 30 seconds or so, and slowly working its way down the tree.",yes
473138,Zoothera,monticola,,Long-billed Thrush,29.46,79.38,,A,Song,Peter Boesman,,unknown
407862,Zoothera,monticola,monticola,Long-billed Thrush,30.4776,79.211,2900,A,"dusk song, male, song",Rolf A. de By,"Same bird as in XC407860, see comments there.  This recording obtained from much nearer, perhaps at 35 m distance.",yes
407860,Zoothera,monticola,monticola,Long-billed Thrush,30.4776,79.211,2900,A,"dusk song, male, song",Rolf A. de By,"Bird seen but really only in silhouette in the day's last light, and never so well to recognize bill shape, for example.  Identification rests mostly on comparisons with other recordings here at XC, which strongly resemble this recording, esp. XC255669 which was recorded very near here.
This recording made across a small valley, perhaps at distance 200 m.  Somewhat upped in volume.  This was the second day that the bird appeared in last daylight in the tree, standing at the outer edge of a bend in the main road.  Same bird as next recording.",yes
511778,Zoothera,monticola,,Long-billed Thrush,30.0358,80.1951,2500,B,"adult, male, song",Prashant Kumar,,yes
473139,Zoothera,monticola,,Long-billed Thrush,29.46,79.38,,B,Song,Peter Boesman,,unknown
255669,Zoothera,monticola,,Long-billed Thrush,30.4803,79.2825,2200,B,song,vir joshi,,no
89544,Zoothera,monticola,,Long-billed Thrush,27.1001,92.4001,2150,B,song,Frank Lambert,"This is probably a Zootera thrush, singing at dusk, but nobody seems to know which species [accpording to Paul Holt, not Scaly Thrush]",unknown
473330,Zoothera,monticola,,Long-billed Thrush,30.48,79.2,2800,C,song,Peter Boesman,"ID certainty 80%. Song pre-dawn from forested slopes at about 2600m elevation. Short strophes of a few sweet whistles, rather repetitive.",unknown
356677,Zoothera,monticola,,Long-billed Thrush,30.0767,80.2333,2200,C,call,Ramnarayan,"The recording device was placed on a rock, adjacent to a stream,  near where Kalij Pheasant come to forage. The Long-billed Thrush was also calling at the same time.
Habitat is Himalayan Cold temperate forest fringe.
Weather Cool",no
473137,Zoothera,marginata,,Dark-sided Thrush,29.3524,79.5283,,B,Song,Peter Boesman,ID certainty 60%. These whistles were heard just before we saw this species (which is obviously rare here). Whistles seem to match quite well the only recoridng available on-line at Macaulay.,unknown
473136,Zoothera,marginata,,Dark-sided Thrush,29.3524,79.5283,,D,Call,Peter Boesman,ID certainty 60%. These whistles were heard just before we saw this species (which is obviously rare here).,unknown
473114,Turdus,unicolor,,Tickell's Thrush,29.3524,79.5283,,A,Song,Peter Boesman,ID certainty 80%.,unknown
473112,Turdus,unicolor,,Tickell's Thrush,29.3524,79.5283,,A,Call,Peter Boesman,,unknown
138669,Turdus,unicolor,,Tickell's Thrush,29.354,79.528,1300,A,song,vir joshi,,yes
473116,Turdus,unicolor,,Tickell's Thrush,29.3524,79.5283,,B,Call,Peter Boesman,,unknown
473115,Turdus,unicolor,,Tickell's Thrush,29.3524,79.5283,,B,Song,Peter Boesman,ID certainty 80%.,unknown
473113,Turdus,unicolor,,Tickell's Thrush,29.3524,79.5283,,B,Call,Peter Boesman,,unknown
473111,Turdus,unicolor,,Tickell's Thrush,29.3524,79.5283,,B,Call,Peter Boesman,,unknown
473110,Turdus,unicolor,,Tickell's Thrush,29.3524,79.5283,,B,Call,Peter Boesman,,unknown
353831,Turdus,unicolor,,Tickell's Thrush,28.536,77.181,240,B,call,Udiyaman Shukla ,One male bird sighted in the forest near a stream. The thin high pitched call was helpful in locating it,yes
329284,Turdus,unicolor,,Tickell's Thrush,29.2935,79.3448,420,B,call,Mandar Bhagat,,yes
409707,Turdus,unicolor,,Tickell's Thrush,21.5834,77.3334,650,C,call,Frank Lambert,,yes
80683,Turdus,unicolor,,Tickell's Thrush,27.036,88.2627,2100,C,Song,Richard Fleming,In shade tree in tea plantations on outskirts of the city,unknown
374272,Turdus,dissimilis,,Black-breasted Thrush,25.6234,94.0014,2000,A,call,George Wagner,,yes
21865,Turdus,dissimilis,,Black-breasted Thrush,25.6501,94.0334,1600,A,song,Mathias Ritschard,,unknown
547776,Turdus,albocinctus,,White-collared Blackbird,30.4789,79.2111,,A,call,Andrew Spencer,Calls from a female bird moving at mid-height through tall mixed forest. Archived at the Macaulay Library as ML172624271,yes
547664,Turdus,albocinctus,,White-collared Blackbird,30.4789,79.2111,,A,call,Andrew Spencer,Calls from a male bird foraging on the ground. Archived at the Macaulay Library as ML173357791,yes
547611,Turdus,albocinctus,,White-collared Blackbird,30.4789,79.2111,,A,call,Andrew Spencer,Archived at the Macaulay Library as ML173737261,yes
444357,Turdus,albocinctus,,White-collared Blackbird,,,2700,A,song,KALYAN SINGH SAJWAN,,no
407857,Turdus,albocinctus,,White-collared Blackbird,30.4776,79.211,2900,A,"courtship subsong, male, song",Rolf A. de By,"Male courting around a female high up in a leafless tree.  High winds making this inaudible from 15 m distance.  Until I used the parabola and heard this really soft, whispered, actually intimate song. Only meant for her to hear.",yes
407654,Turdus,albocinctus,,White-collared Blackbird,30.4776,79.211,3150,A,"alarm call, flock calls",Rolf A. de By,"A group of six or so WCBs, mixed sexes actively chasing each other around the canopy of three trees.",yes
256567,Turdus,albocinctus,,White-collared Blackbird,30.4597,79.229,2700,A,"male, song",Viral joshi,,yes
426988,Turdus,albocinctus,,White-collared Blackbird,27.320168,92.253183,,B,song,Peter Boesman,ID certainty 70%. ID based on repetitive notes. Elevation somewhat lower than expected though.,unknown
426987,Turdus,albocinctus,,White-collared Blackbird,27.492778,92.107358,,B,call,Peter Boesman,,unknown
426986,Turdus,albocinctus,,White-collared Blackbird,27.492778,92.107358,,B,call,Peter Boesman,,unknown
105595,Turdus,albocinctus,,White-collared Blackbird,29.4673,79.3889,2300,B,Call,Ante Strand,,unknown
100943,Turdus,albocinctus,,White-collared Blackbird,27.2828,92.2639,3100,B,"call, male",Frank Lambert,calling from top of tall conifer,unknown
79691,Turdus,albocinctus,,White-collared Blackbird,27.2828,92.2639,2000,B,call,Frank Lambert,,unknown
547682,Turdus,boulboul,,Grey-winged Blackbird,34.1497,74.9207,,A,song,Andrew Spencer,Archived at the Macaulay Library as ML173169421,yes
547678,Turdus,boulboul,,Grey-winged Blackbird,34.1497,74.9207,,A,song,Andrew Spencer,Archived at the Macaulay Library as ML173169501,yes
473108,Turdus,boulboul,,Grey-winged Blackbird,29.3524,79.5283,,A,Song,Peter Boesman,ID certainty 80%.,unknown
473107,Turdus,boulboul,,Grey-winged Blackbird,29.3524,79.5283,,A,Song,Peter Boesman,ID certainty 80%.,unknown
473106,Turdus,boulboul,,Grey-winged Blackbird,29.43,79.42,,A,Song,Peter Boesman,ID certainty 80%.,unknown
473105,Turdus,boulboul,,Grey-winged Blackbird,29.43,79.42,,A,Song,Peter Boesman,ID certainty 80%.,unknown
472186,Turdus,boulboul,,Grey-winged Blackbird,27.3202,92.2532,2400,A,song,Ramit Singal,,yes
433555,Turdus,boulboul,,Grey-winged Blackbird,27.3015,88.2566,2000,A,"call, song",Mike Dooher,,yes
426993,Turdus,boulboul,,Grey-winged Blackbird,27.320168,92.253183,,A,song,Peter Boesman,ID certainty 80%.,unknown
426992,Turdus,boulboul,,Grey-winged Blackbird,27.320168,92.253183,,A,song,Peter Boesman,ID certainty 80%.,unknown
390343,Turdus,boulboul,,Grey-winged Blackbird,27.3494,88.1906,1800,A,song,Mike Dooher,,no
372775,Turdus,boulboul,,Grey-winged Blackbird,31.5168,77.7938,2000,A,song,Monica Kaushik,A female was seen sitting on the Deodar's tree and singing for a long time. Another bird from a far distance was also observed to respond to the call.,yes
333402,Turdus,boulboul,,Grey-winged Blackbird,32.5493,76.0217,2417,A,song,Alok Tewari,"*Recording not modified, only duration shortened.
*High Altitude Himalayan Hill-slope forest.
*Bird was singing in the canopy and there was a return call from some distance.
*Scaly-bellied Woodpecker, White-throated Laughing Thrushes, Eurasian Jay, Rufous-bellied Niltava, Ashy Drongo, Black Bulbul and  Slaty-headed Parakeet were species present and were identified. Some other Thrushes and Laughing Thrushes were present as well ( could not be identified precisely )",no
308345,Turdus,boulboul,,Grey-winged Blackbird,,,1750,A,song,KALYAN SINGH SAJWAN,,yes
104339,Turdus,boulboul,,Grey-winged Blackbird,29.417,79.446,2000,A,song,vir joshi,,unknown
73281,Turdus,boulboul,,Grey-winged Blackbird,29.4059,79.5151,1700,A,call,Mike Nelson,,yes
473109,Turdus,boulboul,,Grey-winged Blackbird,30.48,79.2,,B,Call,Peter Boesman,Calls of a male bird.,unknown
426991,Turdus,boulboul,,Grey-winged Blackbird,27.1567,92.4606,,B,call,Peter Boesman,High-pitched call of a single bird perched high in a tree.,unknown
426990,Turdus,boulboul,,Grey-winged Blackbird,27.1567,92.4606,,B,call,Peter Boesman,High-pitched call of a single bird perched high in a tree.,unknown
390550,Turdus,boulboul,,Grey-winged Blackbird,27.3838,88.2168,1600,B,song,Mike Dooher,,yes
390549,Turdus,boulboul,,Grey-winged Blackbird,27.3838,88.2168,1600,B,song,Mike Dooher,,yes
329350,Turdus,boulboul,,Grey-winged Blackbird,29.361,79.5314,1400,B,call,Mike Dooher,,no
79866,Turdus,boulboul,,Grey-winged Blackbird,27.1001,92.4001,2150,B,song,Frank Lambert,bird not seen,unknown
79865,Turdus,boulboul,,Grey-winged Blackbird,27.1001,92.4001,2150,B,song,Frank Lambert,bird not seen,unknown
73282,Turdus,boulboul,,Grey-winged Blackbird,29.423,79.426,2200,B,song,Mike Nelson,"Singing at dusk in the forest below the lodge, a bit distant at first but gets better near the end as I crept closer",no
388248,Turdus,boulboul,,Grey-winged Blackbird,27.3112,88.2954,1400,C,song,Mike Dooher,Not 100% sure on the ID as the bird wasn't seen,no
73283,Turdus,boulboul,,Grey-winged Blackbird,29.423,79.426,2200,C,call,Mike Nelson,"Soft, high pitched contact call made by both sexes. img:http://www.flickr.com/photos/madbirder/7278445000/",yes
547645,Turdus,maximus,,Tibetan Blackbird,34.3728,74.0325,,A,call,Andrew Spencer,Calls from an unseen bird low and hidden in a patch of willow bushes. Archived at the Macaulay Library as ML173593381,no
